row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,Region,product_id,Category,Sub-Category,Sales,Quantity,Discount,Revenue generated,Profit
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,78.304,2,0.2,156.608,29.364
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,21.456,9,0.2,193.104,6.9732
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,20.04,3,0,60.12,9.6192
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,35.44,1,0,35.44,16.6568
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,11.52,4,0,46.08,3.456
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,4.02,2,0,8.04,1.9698
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,76.176,3,0.2,228.528,26.6616
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,65.88,6,0,395.28,18.4464
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,43.12,14,0,603.68,20.6976
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,82.8,2,0.2,165.6,10.35
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,8.82,3,0,26.46,2.3814
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,10.86,3,0,32.58,5.1042
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,143.7,3,0,431.1,68.976
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,839.43,3,0,2518.29,218.2518
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,671.93,7,0,4703.51,20.1579
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,93.888,4,0.2,375.552,12.9096
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,384.45,11,0,4228.95,103.8015
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,149.97,3,0,449.91,5.9988
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,1951.84,8,0,15614.72,585.552
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,171.55,5,0,857.75,80.6285
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,157.92,5,0.2,789.6,17.766
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,203.184,2,0.2,406.368,15.2388
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,58.38,7,0,408.66,26.271
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,105.52,4,0,422.08,48.5392
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,80.88,6,0,485.28,21.0288
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,6.63,3,0,19.89,1.7901
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,457.568,2,0.2,915.136,51.4764
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,14.62,2,0,29.24,6.8714
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,944.93,7,0,6614.51,236.2325
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,5.98,1,0,5.98,2.691
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,108.768,1.3596
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4,5,0,142,13.348
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,27.68,2,0.2,55.36,9.688
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,9.936,3,0.2,29.808,2.7324
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,8159.952,8,0.4,65279.616,-1359.992
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,275.928,3,0.2,827.784,-58.6347
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,1740.06,9,0.3,15660.54,-24.858
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,32.064,6,0.2,192.384,6.8136
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98,5,0.8,889.9,-453.849
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,143.976,3,0.2,431.928,8.9985
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,20.94,3,0,62.82,9.8418
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,110.96,2,0,221.92,53.2608
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,340.144,7,0.2,2381.008,21.259
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448,2,0.8,104.896,-131.12
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,20.16,4,0.2,80.64,6.552
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264,4,0.8,389.056,-243.16
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,396.802,7,0.3,2777.614,-11.3372
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,15.88,5,0.2,79.4,-3.7715
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,3.28,1,0,3.28,1.4104
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,24.816,2,0.2,49.632,1.8612
182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,2861.208,76.6395
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,503.96,4,0,2015.84,131.0296
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,149.95,5,0,749.75,41.986
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,29,2,0,58,7.25
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,7.16,2,0,14.32,3.4368
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,176.8,8,0,1414.4,22.984
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,3,0.2,111.672,3.7224
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,3,0.2,60.048,6.255
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,899.136,4,0.2,3596.544,112.392
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,Phones,71.76,6,0,430.56,20.0928
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,51.84,8,0,414.72,24.8832
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,626.352,3,0.2,1879.056,46.9764
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,19.9,5,0,99.5,6.567
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28,7,0,99.96,6.7116
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,7.408,2,0.2,14.816,1.2038
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,6.048,3,0.2,18.144,1.5876
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,46.26,3,0,138.78,12.0276
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,2.946,2,0.7,5.892,-2.2586
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,16.056,3,0.2,48.168,5.8203
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,21.744,3,0.2,65.232,6.795
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,218.75,2,0.5,437.5,-161.875
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,2.6,1,0.2,2.6,0.2925
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284,2,0.8,132.568,-178.9668
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,35.168,7,0.2,246.176,9.6712
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,West,TEC-PH-10001918,Technology,Phones,444.768,4,0.2,1779.072,44.4768
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,4,0,335.68,5.8744
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,131.98,2,0,263.96,35.6346
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0,63.68,7.4824
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,9,0,470.61,16.2099
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,1,0,91.99,3.6796
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,20.8,2,0.2,41.6,6.5
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,23.68,2,0.2,47.36,8.88
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,452.45,5,0.5,2262.25,-244.323
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,62.982,3,0.4,188.946,-14.6958
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,1188,9,0.7,10692,-950.4
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,89.584,2,0.2,179.168,4.4792
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,93.06,6,0,558.36,26.0568
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,302.376,3,0.2,907.128,22.6782
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584,2,0.2,11.168,1.8148
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,22.704,6,0.2,136.224,8.2302
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,19.776,4,0.7,79.104,-13.8432
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,72.704,4,0.2,290.816,19.0848
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,479.988,4,0.7,1919.952,-383.9904
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,27.168,2,0.2,54.336,2.7168
226,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,2.2,1,0,2.2,0.968
227,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,622.45,5,0,3112.25,136.939
228,CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,21.98,1,0,21.98,0.2198
229,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,161.568,2,0.2,323.136,-28.2744
230,US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,389.696,8,0.2,3117.568,43.8408
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,18.648,7,0.7,130.536,-12.432
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,233.86,2,0.45,467.72,-102.048
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,620.6145,3,0.45,1861.8435,-248.2458
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,5.328,2,0.7,10.656,-3.552
